Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022
2.2,200,0.3166617613850977,-0.13568453868343233,2.333808733535264,-0.04769870458538144
2.2,210,0.3152418981970355,-0.13718983282015856,2.2978517556055666,-0.049259654250993976
2.2,220,0.3191921928397683,-0.13420819600678513,2.3783360654339694,-0.051132782893839886
2.2,230,0.3251717321698169,-0.12604403081467525,2.579826510371781,-0.0078624385790854
2.2,240,0.324091608910666,-0.12663085908829647,2.559341468928085,-0.012519149777403418
2.2,250,0.3238820408868417,-0.12663085908829647,2.557686516688693,-0.014050456965025705
2.2,260,0.3257504309623396,-0.12663085908829647,2.5724411356571633,-0.00035771146428490255
2.2,270,0.3245775377093707,-0.12663085908829647,2.563178833707912,-0.008964074005369216
2.2,280,0.32564439483893404,-0.12663085908829647,2.5716037716515094,-0.0011372553583288343
2.2,290,0.32654655514982545,-0.12663085908829647,2.5787281038829,0.005504557594345455
2.2,300,0.3266050417976176,-0.12663085908829647,2.579189971141902,0.002943223843150087
2.2,310,0.1955799623521488,-0.21692947767151538,0.901583152513302,-0.0925678786711325
2.2,320,0.28624415290141814,-0.22942904163163494,1.2476369637676645,-0.12612540953906978
2.2,330,0.32792473482869355,-0.12972895908284646,2.5277681802663423,-0.009224228798793277
2.2,340,0.30277401329107545,-0.2343666805460558,1.2918816471080103,-0.15738329744081608
2.2,350,0.32730290816135454,-0.21972521214419585,1.489601056553129,-0.0511111045086957
2.2,360,0.3161072607295179,-0.19244508169835262,1.6425842528155599,-0.05310636301429969
2.2,370,0.35191583344103017,-0.17746005704839518,1.9830706655586112,-0.12481925244020604
2.2,380,0.2921889262008266,-0.3345163388821045,0.8734668302818069,-0.14042259891319545
2.2,390,0.28492917402391327,-0.23487119866211997,1.213129475418591,-0.1339037907055687
2.2,400,0.20742850965458004,-0.2618679015117335,0.7921112456208604,-0.118887837578773
2.2,410,0.30643716895308515,-0.2674689278986627,1.1456925907639879,-0.16219005707098338
2.2,420,0.3195469532124253,-0.17469996354373074,1.8291186027204671,-0.04857209209259289
2.2,430,0.3028667112426162,-0.32802776111369986,0.9232959741405472,-0.23942082770951317
2.2,440,0.3438614311326953,-0.24551258231244474,1.4005857781052118,-0.09964729065823016
2.2,450,0.33647263798073257,-0.19791514460229256,1.7000853505014442,-0.07581194474450262
2.3,150,0.3103953664382215,-0.13809334233962012,2.247721441015238,-0.046557326327889864
2.3,160,0.3108969415686309,-0.1470868474308636,2.1136964113311647,-0.05766452692682065
2.3,170,0.3039752725921896,-0.1849623872682494,1.643443713512071,-0.09551229509513776
2.3,180,0.30840075521059807,-0.16133538884197696,1.9115505743917542,-0.07092511447756561
2.3,190,0.31444860100427685,-0.13168902504303423,2.3878117474217704,-0.03724006056478144
2.3,200,0.31675282494579693,-0.13600433837709744,2.3289905948995577,-0.04840767262535197
2.3,210,0.3153334270864441,-0.1375034051576593,2.293277222661414,-0.04996192695552897
2.3,220,0.3192824341916751,-0.13452942345936716,2.3733279009265225,-0.051816690874114606
2.3,230,0.32526006606062663,-0.13168902504303423,2.4699101990795054,-0.008729183044335901
2.3,240,0.32418028371708285,-0.13229807769540206,2.4503778842763153,-0.013368983901709488
2.3,250,0.3239707820230078,-0.13229807769540206,2.44879432616478,-0.014893799503053123
2.3,260,0.32583858285369893,-0.13229807769540206,2.4629124514106473,-0.0012591009046766292
2.3,270,0.3246660589468642,-0.13229807769540206,2.4540497080718184,-0.009828978966727346
2.3,280,0.32573258004439465,-0.13229807769540206,2.4621112091616983,-0.0020353401211959687
2.3,290,0.326634457403705,-0.13229807769540206,2.468928219469186,0.004578316559387743
2.3,300,0.3266929257458646,-0.13229807769540206,2.4693701634730454,0.0020278409293902028
2.3,310,0.21472028381230124,-0.20905239837893072,1.0271122717429764,-0.08785514355765082
2.3,320,0.2890096038034726,-0.21078763487455812,1.3710937265151497,-0.11760699279559754
2.3,330,0.3280167258472597,-0.13551288994292077,2.4205573800796607,-0.010102747516678542
2.3,340,0.30123745431265414,-0.24027057030526114,1.2537426199552248,-0.15660096168253543
2.3,350,0.3240394806423954,-0.22015084532418105,1.471897508116465,-0.05252528291120204
2.3,360,0.3151296811878206,-0.1926198476485616,1.636018743835684,-0.056302167381447776
2.3,370,0.35330278113740965,-0.1835473793691338,1.9248587604559542,-0.1364371222333956
