roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,3,15,3.0,0.4,14,0.2310974307297724,0.8602296587128361,-0.2686462020799935,0.38878320289999957,0.29861121339895913,-0.03242067459844844,0.013628872259749736,0.4054383134600279,0.3069496136917842
10,3,15,3.0,0.4,20,0.23557526787655725,0.8768978159847989,-0.2686462020799935,0.38878320289999957,0.29861121339895913,0.007096265865384144,0.010455449311476794,0.39061439004753384,0.2992223648059056
10,3,15,3.0,0.42,14,0.24156685534995792,0.899200708886358,-0.2686462020799935,0.38878320289999957,0.29861121339895913,0.008680053833745482,0.013073536030529853,0.3889779591532958,0.33166666188978056
10,3,15,3.0,0.42,20,0.2452381303014446,0.9128665449304256,-0.2686462020799935,0.38878320289999957,0.29861121339895913,0.04266544493606017,0.01009877522140279,0.37730214703516074,0.3247752422917416
10,3,15,3.5,0.4,14,0.23770104456372199,0.9073049424142227,-0.26198583679179555,0.40558087615833327,0.31597082176287317,-0.038417939746260066,-0.0006021436190044582,0.43662847237403524,0.31174358581286965
10,3,15,3.5,0.4,20,0.24206823953034085,0.92397452661808,-0.26198583679179555,0.40558087615833327,0.31597082176287317,0.00011359817641398706,-0.003169756740124652,0.42074001264663297,0.30409353710214093
10,3,15,3.5,0.42,14,0.24791523157674455,0.946292496619834,-0.26198583679179555,0.40558087615833327,0.31597082176287317,0.001657892482807899,-0.0005780521534117788,0.4189857150756193,0.3356849653399874
10,3,15,3.5,0.42,20,0.2514998112258584,0.9599748379746552,-0.26198583679179555,0.40558087615833327,0.31597082176287317,0.03479581689459921,-0.003063519166731199,0.4064669056687187,0.32888228360510574
10,3,15,4.0,0.4,14,0.23717410756972757,0.9049268417991324,-0.2620920240338869,0.40498552230833273,0.31424544651601405,-0.03848518351839092,0.00010936835193886552,0.4154503332072381,0.329669864979655
10,3,15,4.0,0.4,20,0.2415500097476342,0.9216228942411588,-0.2620920240338869,0.40498552230833273,0.31424544651601405,0.00011379700982216967,-0.002490198919807729,0.4003162315384492,0.32143201682484746
10,3,15,4.0,0.42,14,0.2474083878566753,0.9439752650568524,-0.2620920240338869,0.40498552230833273,0.31424544651601405,0.001660794328796067,0.00010498493246235974,0.3986453006587485,0.35346667270085175
10,3,15,4.0,0.42,20,0.2509997979645373,0.957678124276245,-0.2620920240338869,0.40498552230833273,0.31424544651601405,0.034856720784756545,-0.002406596243690551,0.38672183862755527,0.3461751840204683
10,3,15,4.5,0.4,14,0.23816182912827788,0.8793701721971435,-0.2708322804868631,0.4071839224083329,0.3104046514103871,-0.03854113238408041,0.007555178446755351,0.40905463234309836,0.33383785673904454
10,3,15,4.5,0.4,20,0.24252142705681567,0.895467211740217,-0.2708322804868631,0.4071839224083329,0.3104046514103871,0.0001139624452712873,0.004664046716606363,0.39423890996210686,0.32550299002267313
10,3,15,4.5,0.42,14,0.24835848381621628,0.9170195050964876,-0.2708322804868631,0.4071839224083329,0.3104046514103871,0.0016632087530068507,0.007251931837545023,0.39260273726896355,0.35748075107206545
10,3,15,4.5,0.42,20,0.2519371028056958,0.9302329188854436,-0.2708322804868631,0.4071839224083329,0.3104046514103871,0.03490739467562243,0.004507242161736702,0.3809250307628622,0.350112544784281
10,3,15,5.0,0.4,14,0.23793548646988505,0.878534442209618,-0.2708322804868631,0.4071839224083329,0.31506267583645187,-0.04388164160672914,0.007569990625929224,0.40985830227405873,0.3343043122984455
10,3,15,5.0,0.4,20,0.24229881416448817,0.8946452532501606,-0.2708322804868631,0.4071839224083329,0.31506267583645187,-0.005365896307374052,0.004672836646943956,0.3949853641458809,0.3259459379791432
10,3,15,5.0,0.42,14,0.24877671704952142,0.9185637568841744,-0.2708322804868631,0.4071839224083329,0.31506267583645187,0.0016572129752434606,0.007225832267325316,0.3911869005477815,0.3565516928027723
