roc,atr_p,atr_m,reb,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
14,10,2.0,9,0.45,30,0.2483499275288379,1.700802411898405,0.517881943474999,0.421243415609589,-0.01807635576710931,0.01559604844260587,0.34780099342008364,0.2011677095118014
14,10,2.0,13,0.4,14,0.24052117539618534,1.4206265274414083,0.2181877838166668,0.5958928488510502,-0.04794911243824129,0.21770268805756388,0.33543896611557567,0.12865646023403698
14,10,2.0,13,0.4,20,0.2457315014298067,1.451401062647253,0.2181877838166668,0.5958928488510502,-0.04794911243824129,0.21549157634079608,0.33605650665101017,0.1576680032198856
14,10,2.0,13,0.4,30,0.2393503021127037,1.278224716814864,0.09687426227500007,0.659255247088613,-0.04072784234266491,0.22767381996822755,0.3517261879889413,0.1631398228775578
14,10,2.0,13,0.45,14,0.24549810834899843,1.450022537860937,0.2181877838166668,0.5958928488510502,-0.020054634670067184,0.2115057070758246,0.327465160398303,0.13402748611454385
14,10,2.0,13,0.45,20,0.2505862976273048,1.4800756783110383,0.2181877838166668,0.5958928488510502,-0.020265612182031933,0.20940261877942312,0.32811276273303247,0.16254529323388311
14,10,2.0,13,0.45,30,0.2419100811578454,1.2918949433247273,0.09687426227500007,0.659255247088613,-0.0318078691869218,0.22557625658411218,0.34904912166404456,0.170279911207192
14,10,3.0,5,0.4,14,0.3044936780333036,1.841661363226537,0.7677720594583333,0.35813090169673734,-0.04440840173568006,0.34505047225528895,0.20938808567135658,0.18777123419199326
14,10,3.0,5,0.4,20,0.30583132732768514,1.849751833409436,0.7677720594583333,0.35813090169673734,-0.029502199301770005,0.3184188390941445,0.21034489793840883,0.19927134103854272
14,10,3.0,5,0.4,30,0.30127634033987594,1.7746503742894557,0.71966361585,0.367726997104312,-0.04765937611475668,0.3308509817323042,0.21657118577539847,0.20411962454975519
14,10,3.0,5,0.45,14,0.30039267249022683,1.7892588307220478,0.7397682376083334,0.3636549122494841,-0.06515926126096827,0.3567018031169913,0.214645903675577,0.1906677165121491
14,10,3.0,5,0.45,20,0.3053091685814455,1.8465936739539377,0.7677720594583333,0.35813090169673734,-0.03222572790943534,0.31931493939614897,0.2107975013336163,0.19865487317083108
14,10,3.0,5,0.45,30,0.3007454790687223,1.7715233675272062,0.71966361585,0.367726997104312,-0.05043629612036937,0.33181852788670674,0.21705101075488153,0.2034969562918474
14,10,3.0,9,0.4,14,0.318824582158008,2.4827231502443414,0.9683480828166668,0.42520408839280344,-0.03352156739602319,0.15552762779730522,0.25221059630469167,0.21418152506284516
14,10,3.0,9,0.4,20,0.31681275828434163,2.467056849761619,0.9683480828166668,0.42520408839280344,-0.012333769564318975,0.1289550102731165,0.25261251494858916,0.2051514737340292
14,10,3.0,9,0.4,30,0.31653677169547034,2.4100313236902164,0.9229676169000005,0.4348859808963321,0.0013183133965661842,0.1292161664295166,0.25306944921066155,0.20544840582905954
14,10,3.0,9,0.45,14,0.32442270062206924,2.5263163330988774,0.9683480828166668,0.42520408839280344,-0.007293035212678878,0.15141839764603393,0.2463748131725978,0.22082988971212236
14,10,3.0,9,0.45,20,0.3216736411355321,2.5049090953557034,0.9683480828166668,0.42520408839280344,0.008163417306394471,0.1263331982750726,0.24801427820456268,0.21284322600264938
14,10,3.0,9,0.45,30,0.3187149100965514,2.4266151213508187,0.9229676169000005,0.4348859808963321,0.002153127929157117,0.12910852665813377,0.2528811402024982,0.21618579516080416
14,10,3.0,13,0.4,14,0.31368332740413174,1.7277393254015139,0.4387155492749999,0.5910877364864349,-0.056874114622548544,0.341333216947848,0.3794172316690041,0.18705260066196594
14,10,3.0,13,0.4,20,0.31662625756582363,1.7439487178940725,0.4387155492749999,0.5910877364864349,-0.05597557277852805,0.3299487530062153,0.3823280468371606,0.2090944602126228
14,10,3.0,13,0.4,30,0.3143976509448212,1.5924348844732763,0.3174020277333329,0.6437583123416479,-0.0254444484232208,0.33704370025073715,0.3885358350247132,0.21156333390831272
14,10,3.0,13,0.45,14,0.31577689618154325,1.7340806376075584,0.43421355912500026,0.5928879049042419,-0.04658551771337127,0.33829908748774096,0.376873687539385,0.19203536848874858
14,10,3.0,13,0.45,20,0.3197844354731254,1.7613436754527496,0.4387155492749999,0.5910877364864349,-0.037698006642977844,0.32368184283036183,0.37679099611955036,0.21277526735163033
14,10,3.0,13,0.45,30,0.315741966046756,1.5992438865685905,0.3174020277333329,0.6437583123416479,-0.023534663202020245,0.3363845052405503,0.3879617649510332,0.21736443993823018
14,10,4.0,5,0.4,14,0.30518113314361206,1.6389087855929865,0.8095062831333335,0.26292861898463293,-0.03912594685297599,0.36864099212801427,0.21144168895284454,0.22270146322390483
14,10,4.0,5,0.4,20,0.30645891695936434,1.6457708451841326,0.8095062831333335,0.26292861898463293,-0.023450412923256336,0.34042974343523613,0.21243511615446575,0.23433474556950418
14,10,4.0,5,0.4,30,0.302284676279303,1.5902012388433753,0.7613978395250007,0.269813732754689,-0.03927380568919714,0.35317766161459674,0.2183679892136845,0.2397060531360813
14,10,4.0,5,0.45,14,0.2998179494251241,1.5909663058671828,0.781502461283333,0.2668930450844944,-0.060897632016690184,0.38167957322063395,0.21690385891620734,0.2195665098192865
14,10,4.0,5,0.45,20,0.3046877014381968,1.636258918123248,0.8095062831333335,0.26292861898463293,-0.026314506932935133,0.3414311168723798,0.21290512835499587,0.22701930841397933
14,10,4.0,5,0.45,30,0.30048636890028657,1.5807410483463524,0.7613978395250007,0.269813732754689,-0.042197004339342925,0.3542555539038992,0.21886465163399604,0.23223264477679462
14,10,4.0,9,0.4,14,0.3224536027290026,2.654152966042273,1.1213191771416664,0.3863440939209797,-0.010314570289933322,0.16373124151853524,0.2334375721149775,0.16019414187552683
14,10,4.0,9,0.4,20,0.3204824475357111,2.6379281592529344,1.1213191771416664,0.3863440939209797,0.009946241598407513,0.1387171863762613,0.23378225373083716,0.15170907347969198
14,10,4.0,9,0.4,30,0.32072841840759114,2.5862122463782105,1.0759387112249996,0.39451406369010433,0.02701927361842782,0.13848061200591522,0.23342927040817485,0.15152289605305636
14,10,4.0,9,0.45,14,0.33114645561575307,2.6533827319869743,1.062169079666666,0.39706181872698765,0.021314271257150574,0.1618125176988381,0.2310644949481051,0.194565482671472
14,10,4.0,9,0.45,20,0.3311640836456984,2.7258499437315953,1.1213191771416664,0.3863440939209797,0.03567932407080199,0.135270539605977,0.22862594138782266,0.18436899208642687
14,10,4.0,9,0.45,30,0.32880792449248264,2.6513618133706784,1.0759387112249996,0.39451406369010433,0.03404271315725094,0.13754002203477844,0.23202448400822506,0.1865990570363345
14,10,4.0,13,0.4,14,0.31774545077826577,1.4141736362848396,0.452367537391666,0.4325078799797937,-0.07107606997669169,0.4203939332046771,0.3872063883289243,0.269766781316509
14,10,4.0,13,0.4,20,0.3200038205518074,1.4242248486213267,0.452367537391666,0.4325078799797937,-0.07008658908124255,0.4075829144778913,0.39034575031903906,0.2898286564448458
14,10,4.0,13,0.4,30,0.31729502065357296,1.299417898908017,0.3310540158499995,0.47066511024728963,-0.04245030387936499,0.41972431937061705,0.39861940856751765,0.2942660976819329
14,10,4.0,13,0.45,14,0.32012983554152163,1.4335033999487663,0.46166421674166624,0.42983741006230236,-0.06264965843368564,0.41480431864550127,0.3835318309539142,0.2740881936603441
14,10,4.0,13,0.45,20,0.3234126316346657,1.4393962720127438,0.452367537391666,0.4325078799797937,-0.047047778488764624,0.39772908827819586,0.38352787883405415,0.29232340565354864
14,10,4.0,13,0.45,30,0.31891851489614753,1.3060665928371877,0.3310540158499995,0.47066511024728963,-0.037248310812572405,0.41745644176120633,0.3970844858414668,0.29979520842752705
14,10,5.0,5,0.4,14,0.3168008585413795,1.9012528237079398,0.8207294001083334,0.30165087402360036,-0.031712045541323564,0.3759450111508502,0.21142358801655226,0.2241232967579283
14,10,5.0,5,0.4,20,0.31802637616473106,1.908607661231515,0.8207294001083334,0.30165087402360036,-0.0165932062625207,0.3488130823560809,0.2123686512416867,0.23519704162285815
14,10,5.0,5,0.4,30,0.3140239187285152,1.836780907976654,0.7726209565000008,0.3095020162193627,-0.03170709409381578,0.36130345392734364,0.2180037567992852,0.2403206836558074
14,10,5.0,5,0.45,14,0.31093870750306274,1.8385170615620123,0.7927255782583331,0.3061718332943695,-0.058710106015046004,0.3911682271064112,0.21763132680801434,0.22202433219471507
14,10,5.0,5,0.45,20,0.3156182900333222,1.894155741567683,0.8207294001083334,0.30165087402360036,-0.025379984044161752,0.35195783927858915,0.21379699542189234,0.2291059414782719
14,10,5.0,5,0.45,30,0.31158079309964326,1.8224906382129038,0.7726209565000008,0.3095020162193627,-0.04066863181896485,0.36467854895705765,0.21950917624255162,0.23412515236681286
14,10,5.0,9,0.4,14,0.32542079396229373,2.327466538102223,1.1477779101999999,0.39414886327678333,-0.030148579372382245,0.18501089877572263,0.21572248306606778,0.17381625846658566
14,10,5.0,9,0.4,20,0.3231358118786216,2.3111239458690847,1.1477779101999999,0.39414886327678333,-0.010241695397735562,0.15950451401403098,0.2160360632571725,0.1636712715014812
14,10,5.0,9,0.4,30,0.3226172529131055,2.2608613219375946,1.102397444283333,0.4023823643787865,0.0008506591833596922,0.16008727627117048,0.2167217845390068,0.16409931956070722
14,10,5.0,9,0.45,14,0.33375415575793466,2.316754366169826,1.0815233895249992,0.40628622438072903,0.0008894773964103209,0.183200838267497,0.21392492597049895,0.2083265587573664
14,10,5.0,9,0.45,20,0.3337674292586472,2.387163136225134,1.1477779101999999,0.39414886327678333,0.015392438608212045,0.15547773586272506,0.21127988517611618,0.19603015292595627
14,10,5.0,9,0.45,30,0.33069239434429987,2.3174509022099192,1.102397444283333,0.4023823643787865,0.00810537725787741,0.15893522601644072,0.21536556356215097,0.1991569978561245
14,10,5.0,13,0.4,14,0.32536909241957623,1.318470040167261,0.43750260706666655,0.4187977087790995,-0.07568595553783808,0.4151572111111719,0.3935930336655238,0.3447256161374015
14,10,5.0,13,0.4,20,0.3285644159580392,1.3314182225615245,0.43750260706666655,0.4187977087790995,-0.06422951988157921,0.3975434512057028,0.3936750535966411,0.3635974985162813
14,10,5.0,13,0.4,30,0.3259375650348486,1.2126229996321396,0.3161890855249996,0.4561491630921035,-0.03564749668625056,0.4095509611278729,0.4021985674596751,0.3692705820355964
14,10,5.0,13,0.45,14,0.3251623806133668,1.3259006454833877,0.4467992864166668,0.41618610760455943,-0.09327383009194556,0.4213344894293696,0.39775577590337186,0.35379697434559265
14,10,5.0,13,0.45,20,0.3293815825146582,1.3347295685001224,0.43750260706666655,0.4187977087790995,-0.0670502087433793,0.3987453876822489,0.39453466894769407,0.3705707872481616
14,10,5.0,13,0.45,30,0.3249829171794776,1.2090713134500064,0.3161890855249996,0.4561491630921035,-0.05827703796275763,0.41939244397716746,0.4090797059634126,0.3803690158894215
14,20,2.0,5,0.4,14,0.23967902448692757,1.2344423448145643,0.7398832892916665,0.2681996396989792,-0.06318807869483545,0.21030862603783618,0.19768727132483188,0.11022470104247817
14,20,2.0,5,0.4,20,0.24102908762398267,1.234247685152452,0.7398832892916665,0.2681996396989792,-0.048715631146395655,0.18348942040799665,0.1991066565930102,0.12383068399447916
14,20,2.0,5,0.4,30,0.23368084256103971,1.1529914959293042,0.6917748456833333,0.2755489576503656,-0.07968836452845851,0.19374216605398642,0.20853245786065489,0.12866406338038505
14,20,2.0,5,0.45,14,0.237307634757991,1.2093019926423334,0.7384131452083329,0.26841841544112177,-0.07728270767615264,0.2136585307705372,0.20031015325753443,0.11021774173410748
14,20,2.0,5,0.45,20,0.24105210244077746,1.235964107664952,0.7398832892916665,0.2681996396989792,-0.04692746627243216,0.18314515559634148,0.19878749190354839,0.12245224141371547
14,20,2.0,5,0.45,30,0.23370451226920586,1.1546581263494562,0.6917748456833333,0.2755489576503656,-0.07786175704020637,0.1933583939959389,0.20818238564237368,0.1272251997432552
14,20,2.0,9,0.4,14,0.2567530700539207,2.144079201046878,0.6020553177333325,0.43474293989284796,-0.022660774521769622,0.057166073373663195,0.28490856032068934,0.18679589579438627
14,20,2.0,9,0.4,20,0.2555487150379543,2.1474419830714018,0.6020553177333325,0.43474293989284796,0.006752450255499642,0.03339090312391191,0.28292604877517613,0.17387603320569012
14,20,2.0,9,0.4,30,0.2511970793032994,2.044345844665796,0.5566748518166666,0.44694830081868053,-0.004681880158587726,0.03443017023227046,0.29153728621965325,0.17798791175955397
14,20,2.0,9,0.45,14,0.26028612026975817,2.1955957767902956,0.6020553177333325,0.43474293989284796,0.002493707607572615,0.055731667391690554,0.2780623400578348,0.18327201946368898
14,20,2.0,9,0.45,20,0.25907285006696057,2.1853614587613235,0.6020553177333325,0.43474293989284796,0.031729792623258035,0.03258253641272679,0.27622006950055344,0.17063595247515795
14,20,2.0,9,0.45,30,0.251341621211036,2.04754151191856,0.5566748518166666,0.44694830081868053,-0.0036610544461055383,0.034394893880568045,0.29124517916310544,0.17784931807756
14,20,2.0,13,0.4,14,0.23081667822054674,1.2602544377549623,0.2568937486666665,0.5897926413085284,-0.03615588743219045,0.15980752085042083,0.2494585651973824,0.1580553965116802
14,20,2.0,13,0.4,20,0.23622153531269285,1.2897648491702938,0.2568937486666665,0.5897926413085284,-0.03615588743219045,0.15768068924931233,0.24992242610617743,0.1892384315016058
14,20,2.0,13,0.4,30,0.2296014157733528,1.1381081189621864,0.13558022712499973,0.6504485821902486,-0.028395688472444558,0.16623653783574688,0.26169831731795834,0.1963055499879347
14,20,2.0,13,0.45,14,0.23597953186143883,1.2884435151759475,0.2568937486666665,0.5897926413085284,-0.008992289696082345,0.1554271843843662,0.24347063778900324,0.16324465371954067
14,20,2.0,13,0.45,20,0.24125327616504055,1.3172380533931922,0.2568937486666665,0.5897926413085284,-0.009197739259038995,0.15339044935659296,0.2439568482109038,0.19386077589703032
14,20,2.0,13,0.45,30,0.23225791601178236,1.1512760886769995,0.13558022712499973,0.6504485821902486,-0.01972409840314071,0.16476599764568034,0.25968569948457665,0.20378306186458484
14,20,3.0,5,0.4,14,0.27749712802984483,1.6532695936819597,0.7775559223250001,0.30371953552147146,-0.04271975144021778,0.2825163769918395,0.20356762271152462,0.1461948596581486
14,20,3.0,5,0.4,20,0.2789107031664908,1.6616913773897546,0.7775559223250001,0.30371953552147146,-0.02727304523288132,0.25597534430727586,0.204577924561419,0.15821288766009967
14,20,3.0,5,0.4,30,0.27339405073163414,1.5865433909048725,0.7294474787166669,0.3118135747714692,-0.049737495853808156,0.26735342019938013,0.21182340499805385,0.16282264349243558
14,20,3.0,5,0.45,14,0.27280388103530306,1.600749703836404,0.7495521004749999,0.3083791642494589,-0.06542736527292525,0.29277630785868625,0.20934156196722475,0.14853884961384
14,20,3.0,5,0.45,20,0.27817563219268493,1.6573119789476174,0.7775559223250001,0.30371953552147146,-0.03129654183884567,0.25703853440983404,0.20526030697272213,0.15759232399215906
14,20,3.0,5,0.45,30,0.27264378601849715,1.5821895012760705,0.7294474787166669,0.3118135747714692,-0.053842786316173785,0.2685134424770226,0.21255506528915724,0.16219703854957612
14,20,3.0,9,0.4,14,0.2984260707308233,2.3483265577549814,0.8921939307416669,0.39746771548818893,-0.030140130563350964,0.11477157802360916,0.2637435035093558,0.20546784276242014
14,20,3.0,9,0.4,20,0.29605601492372235,2.32967649483807,0.8921939307416669,0.39746771548818893,-0.00769261323985071,0.0862119606224272,0.2645625504060325,0.19586326104937202
14,20,3.0,9,0.4,30,0.2951402203844682,2.2789490332065654,0.8468134648250003,0.40687761184976967,0.0024015217676067735,0.08678061732117559,0.2661834595680872,0.19681375668712464
14,20,3.0,9,0.45,14,0.30227258220494746,2.3785949087314036,0.8921939307416669,0.39746771548818893,-0.0023521822719712038,0.11157479192457975,0.25707432185916534,0.2013230510412385
14,20,3.0,9,0.45,20,0.29909250685217637,2.353570769961335,0.8921939307416669,0.39746771548818893,0.014023232881489989,0.08436568569500258,0.2592894556587386,0.19275439455558252
14,20,3.0,9,0.45,30,0.2952630164750085,2.2798972131308535,0.8468134648250003,0.40687761184976967,0.0032868057692632124,0.08670404351224392,0.2659652802821135,0.19668595730270222
14,20,3.0,13,0.4,14,0.2590598514599509,1.622927940371214,0.3447413333666667,0.5875350459332849,-0.04840009081872554,0.23698664986574558,0.3283434170192234,0.1157423779859359
14,20,3.0,13,0.4,20,0.26185725749484323,1.6404528034057766,0.3447413333666667,0.5875350459332849,-0.047438210646847834,0.22501428689920844,0.3312488752471061,0.13760687654321146
14,20,3.0,13,0.4,30,0.25913017566210583,1.4815612621891132,0.2234278118249997,0.6437708045582675,-0.014128432194460694,0.23015418578817726,0.3374679691133211,0.1395611779629382
14,20,3.0,13,0.45,14,0.2616159982393609,1.633628387884473,0.34023934321666705,0.5894458692856499,-0.03736730953812162,0.23475286104253867,0.3258100987575845,0.12212876473580048
14,20,3.0,13,0.45,20,0.26571157715505866,1.664598895640577,0.3447413333666667,0.5875350459332849,-0.027872256570286913,0.22048543846977542,0.32572782638755227,0.14292337264840982
14,20,3.0,13,0.45,30,0.26077589880846896,1.4909705857297222,0.2234278118249997,0.6437708045582675,-0.012076135842850944,0.2296760673694025,0.33689155040581964,0.14663032414402877
14,20,4.0,5,0.4,14,0.30322766091827225,1.834737110633468,0.7685088364916663,0.3358368967593588,-0.0375207760582682,0.36010296746404524,0.20189162774541813,0.18598147693068712
14,20,4.0,5,0.4,20,0.304514494112504,1.8425233416438649,0.7685088364916663,0.3358368967593588,-0.022371696467766156,0.33300156428173455,0.2028121783795227,0.19722241480779235
14,20,4.0,5,0.4,30,0.30031050075238674,1.7696870687095876,0.7204003928833331,0.34483193445557014,-0.03763157985065457,0.3450236363712409,0.20830453527983184,0.20164247343585662
14,20,4.0,5,0.45,14,0.2991076261459049,1.7823275885267873,0.7405050146416665,0.3410149308190713,-0.05853439081662393,0.3723760063950816,0.20694995806898953,0.1888528083812846
14,20,4.0,5,0.45,20,0.303989837389367,1.8393488055300828,0.7685088364916663,0.3358368967593588,-0.025139601427293323,0.33394705009965775,0.20324762249563655,0.1965997748704369
14,20,4.0,5,0.45,30,0.2997777716540435,1.766547771901446,0.7204003928833331,0.34483193445557014,-0.04045464788938491,0.34603872669323943,0.2087639099774976,0.20101391749225317
14,20,4.0,9,0.4,14,0.3240168797117384,2.4801237968240173,1.0558027093999995,0.41955922964939707,-0.0006742932983715422,0.14768717409932886,0.23238568312614682,0.18197848982272014
14,20,4.0,9,0.4,20,0.32205674345218704,2.465120317416846,1.0558027093999995,0.41955922964939707,0.01972232035287602,0.12306779030364035,0.23273259722424355,0.17341869480740257
14,20,4.0,9,0.4,30,0.32223145554624244,2.413805706345207,1.0104222434833332,0.4287109998167138,0.036556887405754024,0.12291825581943772,0.23247874788193013,0.17326483127748693
14,20,4.0,9,0.45,14,0.32863250012748146,2.445461994256473,0.9966526119249999,0.4315673653986931,0.01994958125342383,0.14759503575710342,0.23225833719924127,0.20522505418796366
14,20,4.0,9,0.45,20,0.32865028630331095,2.5155893008383257,1.0558027093999995,0.41955922964939707,0.034437678428208995,0.12131709363082632,0.22975665276774526,0.1947338237978642
14,20,4.0,9,0.45,30,0.32620398628866076,2.4435635627234,1.0104222434833332,0.4287109998167138,0.03226699924065701,0.12342907866982622,0.2333456587081415,0.19720649508880483
14,20,4.0,13,0.4,14,0.3147147448676808,1.7037195196849988,0.43221643567499957,0.5767731091096546,-0.05929632732548906,0.3839855384190405,0.3789818384234249,0.17441981564584363
14,20,4.0,13,0.4,20,0.3169976960195775,1.7160783573416492,0.43221643567499957,0.5767731091096546,-0.05838556526405736,0.3723754563868842,0.3818446471613717,0.19268833535928565
14,20,4.0,13,0.4,30,0.3142593827551623,1.563334829858156,0.3109029141333326,0.6284146634927172,-0.032422203781751535,0.3824314581208401,0.3893744153021288,0.19544948828702524
14,20,4.0,13,0.45,14,0.3172166343641307,1.7279323059709275,0.4415131150249998,0.5731635826781432,-0.05075560394780232,0.37900806822502897,0.37538688561390643,0.17900684082756335
14,20,4.0,13,0.45,20,0.32053362941573105,1.7352202591609163,0.43221643567499957,0.5767731091096546,-0.036347159915953164,0.3638593591906949,0.3753832796317076,0.19609666267131276
14,20,4.0,13,0.45,30,0.31599256978169454,1.57195685291911,0.3109029141333326,0.6284146634927172,-0.02677843667474633,0.3802137163800472,0.3877230035750403,0.20078635766892172
14,20,5.0,5,0.4,14,0.30673735235881394,1.6551141825653979,0.8207294001083334,0.26137265549035704,-0.03272536107100321,0.36370621516944723,0.2136633875802243,0.2192686794190235
14,20,5.0,5,0.4,20,0.3080079820635715,1.6619703323918233,0.8207294001083334,0.26137265549035704,-0.017123419728916955,0.3358864938995014,0.21465941554992352,0.2307768299637165
14,20,5.0,5,0.4,30,0.3038572606596259,1.6062483609312979,0.7726209565000008,0.2681754664915881,-0.03274105917095993,0.3483194790484585,0.22060630686547245,0.23601452110728793
14,20,5.0,5,0.45,14,0.3006559118967742,1.60310536781115,0.7927255782583331,0.265289949394409,-0.06060834455153308,0.3789407451572271,0.220212852551239,0.21696007485892643
14,20,5.0,5,0.45,20,0.30551101491853183,1.6484970279397442,0.8207294001083334,0.26137265549035704,-0.02619096711182456,0.33901407497120184,0.21616550813154856,0.22440960049094416
14,20,5.0,5,0.45,30,0.3013223020968141,1.5928480787471364,0.7726209565000008,0.2681754664915881,-0.04199483171958063,0.3516840425603174,0.222197313743542,0.22953283434836136
14,20,5.0,9,0.4,14,0.32337733483414244,2.9004542624951757,1.1411689514916663,0.4095700496929684,-0.028501983921612184,0.16470779967247262,0.23478298856711088,0.15427902591457698
14,20,5.0,9,0.4,20,0.32141269974634756,2.882832946463349,1.1411689514916663,0.4095700496929684,-0.008754103454087558,0.1398476001744391,0.23512689181539925,0.14586395473038238
14,20,5.0,9,0.4,30,0.3215878143878004,2.8252068603949367,1.0957884855749995,0.4181517962934387,0.007116203888026806,0.13967835471664491,0.23487524751056332,0.14573722243436604
14,20,5.0,9,0.45,14,0.33165062819452906,2.885529214611618,1.0749144308166656,0.4222211491287753,0.0014468260176152548,0.16325378781600763,0.23298732997060267,0.18876693798140964
14,20,5.0,9,0.45,20,0.33198867893716,2.9776916165670695,1.1411689514916663,0.4095700496929684,0.01582209454926109,0.13646421017866905,0.230082840805774,0.17840103528167894
14,20,5.0,9,0.45,30,0.3295713636494575,2.8953437783228515,1.0957884855749995,0.4181517962934387,0.013446321683394435,0.13880590551050354,0.23357691799206592,0.1806027049837362
14,20,5.0,13,0.4,14,0.3187677631072472,1.379170835182552,0.48011321706666643,0.41577199336897297,-0.046760913452144726,0.3922800862033109,0.3672071075536718,0.27785289746545794
14,20,5.0,13,0.4,20,0.32198302473421503,1.3930818876057034,0.48011321706666643,0.41577199336897297,-0.036159995217710295,0.3761162485377838,0.36743631997558834,0.29638921199976376
14,20,5.0,13,0.4,30,0.31929344484528555,1.2714890472516593,0.35879969552499946,0.4517272404186412,-0.006683703801765639,0.38684085435685,0.37506632856184585,0.3009109845340361
14,20,5.0,13,0.45,14,0.3188782888233965,1.3880644032139482,0.4894098964166662,0.4132513066434782,-0.06085243843231447,0.39644726019060106,0.3700279876113419,0.28570743378184815
14,20,5.0,13,0.45,20,0.32313685805377657,1.3980740274867545,0.48011321706666643,0.41577199336897297,-0.035728356655715277,0.3759478869793138,0.367315615707942,0.3025640358679944
14,20,5.0,13,0.45,30,0.3186382705045625,1.2688800146776478,0.35879969552499946,0.4517272404186412,-0.025319054566637966,0.3942370336346932,0.380261696300934,0.31036999842458
20,10,2.0,5,0.4,14,0.13477613204020167,0.36201893066254426,0.34106893906666746,0.525015508779098,-0.19877619826760962,0.04189545704417763,0.09918898409784593,0.11537362756840319
20,10,2.0,5,0.4,20,0.1405978612602492,0.3861002074155814,0.34106893906666746,0.525015508779098,-0.19119269839719588,0.041147353396262076,0.09831715744798708,0.1392651084492058
20,10,2.0,5,0.4,30,0.13292212099993295,0.35201582048897173,0.2899267271250008,0.5455393874299639,-0.2106736460930535,0.043235594045167636,0.1031725194174975,0.14555286167820358
20,10,2.0,5,0.45,14,0.1378432984270077,0.3745004506056836,0.3173246478000007,0.5343488667383103,-0.17185068713218277,0.041005663641653145,0.09713645670069249,0.11120518574930549
20,10,2.0,5,0.45,20,0.14519293459757976,0.4062617069647545,0.34106893906666746,0.525015508779098,-0.16539912553193248,0.03987568296012012,0.09535420453636467,0.13346154990948134
20,10,2.0,5,0.45,30,0.13766439508419182,0.37178707853234655,0.2899267271250008,0.5455393874299639,-0.184223835427331,0.04183377167504054,0.099914540136675,0.13931284081906803
20,10,2.0,9,0.4,14,0.21840607893540187,0.9345279517544683,0.3606442839499997,0.5175762194298634,-0.010796014729059444,0.05672458726793783,0.29312159439900953,0.10822330528229984
20,10,2.0,9,0.4,20,0.22472953614909508,0.9615851085274151,0.3606442839499997,0.5175762194298634,0.026286839533755657,0.044439992248517246,0.28576086438485326,0.11916705748092493
20,10,2.0,9,0.4,30,0.21851957818735346,0.8980978472935186,0.3000779590583327,0.5413531882553353,0.011909598289406631,0.04640700437155765,0.2980086651244096,0.12311919779692793
20,10,2.0,9,0.45,14,0.22704075253923084,0.9714744684283075,0.3606442839499997,0.5175762194298634,0.03904354163708823,0.05400369237643754,0.27961586633098423,0.11222101430072895
20,10,2.0,9,0.45,20,0.2299121552122858,0.9837607842295543,0.3606442839499997,0.5175762194298634,0.05249302328476291,0.04333347412726307,0.2788565339892166,0.12480020361992206
20,10,2.0,9,0.45,30,0.2210883573135327,0.9086553223835362,0.3000779590583327,0.5413531882553353,0.019079150622215657,0.04608051604506436,0.2959780290514509,0.13073856853753552
20,10,2.0,13,0.4,14,0.20467327505440314,0.8182601570176273,-0.007107772716666294,0.3811802368399464,0.03510962526050898,0.2321266290112063,0.42648297839624916,0.14864732677697035
20,10,2.0,13,0.4,20,0.21348728105181936,0.8534975368342305,-0.007107772716666294,0.3811802368399464,0.0366963817600261,0.2289074329808396,0.4269520772747617,0.1985283028131597
20,10,2.0,13,0.4,30,0.2112599813628544,0.7894172332322655,-0.07859621907500003,0.409406136415551,0.06819832556943584,0.23394606852761757,0.4346751764972119,0.2010493164159648
20,10,2.0,13,0.45,14,0.2147030259851177,0.8583579449151081,-0.007107772716666294,0.3811802368399464,0.07302363729025774,0.22392471108609802,0.41400606903018633,0.17939122305928445
20,10,2.0,13,0.45,20,0.2223370659178281,0.888877956442544,-0.007107772716666294,0.3811802368399464,0.06575936638070323,0.2226651859838713,0.4173011771879298,0.22937199565454103
20,10,2.0,13,0.45,30,0.2175369810410115,0.8128725591627346,-0.07859621907500003,0.409406136415551,0.07013205813779821,0.23352332712059942,0.43402948779471373,0.23582965942019674
20,10,3.0,5,0.4,14,0.22320192999466038,0.7967325015152634,0.513150708233334,0.6416897479720614,-0.143879027605198,0.10390225541420617,0.15710483891346905,0.16762116544059147
20,10,3.0,5,0.4,20,0.2283358981478274,0.8350141447536334,0.513150708233334,0.6416897479720614,-0.1242081075118816,0.092178030263667,0.15520527787829685,0.18336919590268264
20,10,3.0,5,0.4,30,0.22387389113346057,0.8011356431589759,0.46200849629166707,0.6636816640976806,-0.13316600888437735,0.09505825913925015,0.15968108590996644,0.18795510199926846
20,10,3.0,5,0.45,14,0.2245186274132165,0.8040177959837047,0.4905466822,0.6512274163520935,-0.12681394235709853,0.10279296286989559,0.15556809547716477,0.1648346302531678
20,10,3.0,5,0.45,20,0.23115367206068238,0.8542124006970426,0.513150708233334,0.6416897479720614,-0.10573832892973978,0.0902742163530581,0.15223527483309418,0.17897286042038307
20,10,3.0,5,0.45,30,0.22674020900827196,0.8201940284541436,0.46200849629166707,0.6636816640976806,-0.11431393493795583,0.09303491768542949,0.15653904900495563,0.18337223824203974
