SMA,ROC,Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022,WFA_CAGR_Std,WFA_CAGR_Min
303,14,2.3,290,0.326634457403705,-0.13229807769540206,2.468928219469186,0.004578316559387743,0.21996484008549208,0.20404648733375774
303,14,2.3,350,0.3240394806423954,-0.22015084532418105,1.471897508116465,-0.05252528291120204,0.20939422058524615,0.19760825418632888
303,14,2.7,200,0.3220061173306694,-0.1148708814244385,2.803200544277911,-0.04051405727329185,0.2665969248091537,0.11860977297454967
303,14,2.7,240,0.331755978527178,-0.10723887020876868,3.0936168749384216,0.008072773872760388,0.2535223398626583,0.14831427610277004
303,14,2.7,290,0.3366292957656336,-0.10278135911470439,3.2751979411943175,0.018092672211213967,0.25042425012521147,0.16050446498064463
303,14,2.7,350,0.31421488883475934,-0.21394485865585383,1.4686723056065456,-0.07831063344694855,0.23529128760857645,0.1610562502133388
303,14,3.0,200,0.3232747034149961,-0.13502900189063036,2.3941131082109264,-0.03959330926469829,0.25895928484946273,0.14469363083294873
303,14,3.0,240,0.3329957326325206,-0.13576250556866984,2.4527812832983438,0.011559459559704712,0.2446392667386279,0.17348214295009678
303,14,3.0,290,0.3372439126085156,-0.13101858812179032,2.5740157747313335,0.01748896593286224,0.24062454536320957,0.18531201572668565
303,14,3.0,350,0.30627702304044746,-0.23652345225088017,1.2949118581085979,-0.10159255003203972,0.24553118238844246,0.18584769760324615
303,14,3.5,200,0.3168677200703687,-0.1496709124276212,2.117096200797209,-0.05259073744000323,0.26059430161829505,0.16846640714751504
303,14,3.5,240,0.3266943186215332,-0.1496709124276212,2.1827508987727864,-0.005823492518278593,0.24623386935117483,0.19708455107595135
303,14,3.5,290,0.3302533958329641,-0.14554581389233373,2.269068322894303,0.0004141631349647021,0.24153146031114167,0.20859267598418096
303,14,3.5,350,0.29866853590644915,-0.2585262090295137,1.1552737226435437,-0.13136094067042886,0.2509901391508759,0.21293785895015893
303,16,2.3,200,0.3208357676737419,-0.1752203809872242,1.8310413769567988,-0.025401988915537365,0.28936339350546275,0.03840169292589812
303,16,2.3,240,0.32797445584232854,-0.1763113656371327,1.8602003033504624,0.0031889604234346235,0.2755954520488069,0.05419866944934659
303,16,2.3,290,0.33201555051056797,-0.17429435723150732,1.9049127911213253,0.027895196080417944,0.2644023164441255,0.06992410275570848
303,16,2.3,350,0.33283076645607146,-0.2642603469028804,1.259480547713016,-0.004328588162213723,0.2646367355042053,0.06000577681598496
303,16,2.7,200,0.3278553464602558,-0.13553211811667062,2.419023261910707,-0.012719156538212551,0.2869330693206012,0.004417060032066766
303,16,2.7,240,0.3377905166223507,-0.13632468790064853,2.477838180480762,0.03085997105240705,0.28698802018782305,0.025571998922310657
303,16,2.7,290,0.343364264380021,-0.13117747103113567,2.61755514632937,0.045868711235336146,0.27997817783290274,0.046779809108873804
303,16,2.7,350,0.32145337927340045,-0.26066675736325107,1.2331966781074444,-0.026955794587839563,0.2725380725895847,0.0474173184817579
303,16,3.0,200,0.3289860950104837,-0.17297568341492314,1.90192105916606,-0.01503877680085108,0.2849707055111156,0.021716017852248637
