roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,8,15,4.3,0.38,14,0.31183216294048544,1.2066762517455674,0.39754073464166617,0.920338541429623,-0.016407011580701458,0.3002970351195473,0.17270748169025807,0.1774585481211377
10,8,15,4.3,0.38,20,0.31589459588703517,1.2223963792484058,0.39754073464166617,0.920338541429623,0.0014930201306952995,0.2949297221743439,0.1703249936885609,0.1843223495464188
10,8,15,4.3,0.4,14,0.3151729905216103,1.219604030796022,0.39754073464166617,0.920338541429623,0.009441427957860071,0.2926074262517995,0.16928800955556422,0.17444582602019487
10,8,15,4.3,0.4,20,0.3191873173230775,1.2351380051378562,0.39754073464166617,0.920338541429623,0.027341459669256718,0.2875091386672768,0.16699830498588497,0.18122946219567804
10,8,15,4.3,0.42,14,0.3202995449670689,1.2394419187299752,0.39754073464166617,0.920338541429623,0.005824028234269862,0.29365977536370313,0.16975838139602684,0.203756661762569
10,8,15,4.3,0.42,20,0.32446982363199783,1.255579369660883,0.39754073464166617,0.920338541429623,0.025561642885791214,0.288008098036467,0.1672231955676855,0.20996381977545164
10,8,15,4.5,0.35,14,0.31288054821428535,1.1227690991735577,0.39768774788333316,0.8885186460069538,-0.04058562010131417,0.3411145647852145,0.16685097763307044,0.2099474385607516
10,8,15,4.5,0.35,20,0.31085872252116187,1.1155137954318899,0.39768774788333316,0.8885186460069538,-0.023580291084778104,0.3351327676498981,0.16466074023679922,0.18576505520459485
10,8,15,4.5,0.38,14,0.3080214881251535,1.1053324047218198,0.39768774788333316,0.8885186460069538,-0.020585119944212193,0.3135709341578734,0.16570909851326743,0.17756108073309873
10,8,15,4.5,0.38,20,0.31213964204243005,1.1201103638833845,0.39768774788333316,0.8885186460069538,-0.002385168450113828,0.3078503137228643,0.16339888035411554,0.1845381326596871
10,8,15,4.5,0.4,14,0.31140821198947144,1.117485633562641,0.39768774788333316,0.8885186460069538,0.005696417060017778,0.3053764870367306,0.16239356619423106,0.17449660604251838
10,8,15,4.5,0.4,20,0.31547679906450643,1.1320857225461776,0.39768774788333316,0.8885186460069538,0.023896368554116254,0.29994836225555277,0.16017425051268375,0.18139085818437417
10,8,15,4.5,0.42,14,0.3170941274918895,1.1378894914025175,0.39768774788333316,0.8885186460069538,0.005921611373262969,0.3053081228148051,0.16236573012295574,0.20377146068727892
10,8,15,4.5,0.42,20,0.321312139590582,1.1530257907710186,0.39768774788333316,0.8885186460069538,0.02598993499741553,0.29933630768803643,0.15992284355990583,0.21006435186760863
10,8,15,5.0,0.35,14,0.3211358477256723,1.1951655977702815,0.40522159576666605,0.8667288722783351,-0.0453466492312663,0.37220646982022565,0.18287467441046346,0.22278940680273318
10,8,15,5.0,0.35,20,0.3191732759057553,1.187861528981543,0.40522159576666605,0.8667288722783351,-0.02823490179374044,0.3656066351413507,0.1805014689034108,0.1990635915042256
10,8,15,5.0,0.38,14,0.3164200510573323,1.177614900817588,0.40522159576666605,0.8667288722783351,-0.02522098703562603,0.3435022124142517,0.1816374947805306,0.19113463079309945
