roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Cal_2020,Ret_2021,Cal_2021,Ret_2022,Cal_2022,Ret_2023,Cal_2023,Ret_2024,Cal_2024,Ret_2025,Cal_2025
9,8,20,4.5,0.44,14,0.31011230298182557,1.4737786371243369,-0.21041986575875615,0.3255193578333333,3.5087873009985757,0.6014489529603999,2.9107737693947775,-0.009818213366402206,-0.08667122670027844,0.5006440807481729,6.760766569913339,0.2176198964824969,2.662378506589788,0.22319683619495945,2.812367133969117
9,8,20,4.5,0.44,20,0.31345966089946176,1.5145138958455464,-0.2069704753183916,0.34859247217499956,3.8340407813136292,0.5911671594250221,2.908538020322609,0.0030918661936936154,0.027590747577034058,0.48886328079793073,6.7474084976136215,0.21418252111356662,2.6549796384145457,0.22509928621836184,2.872281452150259
9,8,20,4.7,0.42,14,0.30907591785195465,1.4629294086042044,-0.21127192879856527,0.34133240741666615,3.606125782458443,0.6009112693792489,2.896434687719589,-0.003885854692860402,-0.03625185366389119,0.48197162667397975,6.645451201185716,0.20479933323728017,2.275223180426415,0.22443779456664092,2.812939305440528
9,8,20,4.7,0.42,20,0.31131804890730463,1.4735419451020735,-0.21127192879856527,0.34133240741666615,3.606125782458443,0.6009112693792489,2.896434687719589,0.008909031753773666,0.08312024670927604,0.4758593092700274,6.638121683197793,0.203040580069332,2.2718183784822337,0.22769308491740947,2.873477782072057
9,8,20,4.7,0.44,14,0.307485547107907,1.4314598715289228,-0.21480556543962762,0.31825929307499967,3.2949965333800297,0.6114200462266548,2.8987670989055716,-0.008342365329541357,-0.07404351090278331,0.4894195593450623,6.654382079185133,0.20692285937068977,2.279334168970604,0.22635994466515896,2.81382555004487
9,8,20,4.7,0.44,20,0.3108645638394667,1.4713954930371127,-0.21127192879856527,0.34133240741666615,3.606125782458443,0.6009112693792489,2.896434687719589,0.0045425542367978355,0.04075630484688329,0.4779277422760837,6.640602040873121,0.20363737983941754,2.2729737325587918,0.22824740372375163,2.8737334472158347
9,8,20,5.0,0.42,14,0.3110659604340096,1.2692166309506359,-0.24508500192045465,0.3533284224499995,3.7674472483807193,0.5630979317487181,2.3392418020855383,-0.010806433508687485,-0.0973570929070914,0.49153997806724203,6.64233686231663,0.2297066967609136,2.987930724371777,0.22917470308376076,2.7509485835477627
9,8,20,5.0,0.42,20,0.31329213456397986,1.278299904559899,-0.24508500192045465,0.3533284224499995,3.7674472483807193,0.5630979317487181,2.3392418020855383,0.00218294197795621,0.019668022952915358,0.48516908800877534,6.634698066761471,0.2277032776967518,2.9833300190713348,0.23238085490751081,2.8085568592335677
9,8,20,5.0,0.44,14,0.30948700258601614,1.2422990855338203,-0.24912439056737168,0.33025530810833326,3.4511536010274924,0.5728566970089048,2.341317600646487,-0.015408099952737286,-0.13211034929724688,0.49930785757591467,6.651650428340745,0.23212635519442837,2.9934873162045945,0.23112787378989652,2.7519036600329154
9,8,20,5.0,0.44,20,0.3128418643860089,1.2764627045091301,-0.24508500192045465,0.3533284224499995,3.7674472483807193,0.5630979317487181,2.3392418020855383,-0.002249908306299786,-0.019504979803092935,0.48732461968709506,6.637282602665282,0.22838303954581352,2.984891040464588,0.23294387010731143,2.808832249454518
9,8,25,4.0,0.42,14,0.2941045158353439,1.1269293154570412,-0.2609786716889745,0.23821074891666605,2.283869744663971,0.8028049613866912,3.1357586140910887,-0.018578765906975936,-0.163161393718768,0.39506393875171275,5.133500652612782,0.21274955603612433,2.3750619266128754,0.18671010170300706,2.7317787517076986
9,8,25,4.0,0.42,20,0.29647122422197714,1.135997904745647,-0.2609786716889745,0.23821074891666605,2.283869744663971,0.8028049613866912,3.1357586140910887,-0.0062737993561240435,-0.05510143235973309,0.3901719991524166,5.128443751014651,0.2108462960264339,2.3713904223653275,0.19035684992669122,2.805200123311765
9,8,25,4.0,0.44,14,0.29242499132857636,1.1007886308128494,-0.2656504465463479,0.21513763457499957,2.0186023908862287,0.8180348385275156,3.1392848815295453,-0.023016943466834916,-0.19304344418346103,0.40102082079790446,5.1396583059710235,0.21504939519134503,2.379498474404533,0.18836585708870413,2.7325260823971367
9,8,25,4.0,0.44,20,0.2959926470092833,1.1341641257260948,-0.2609786716889745,0.23821074891666605,2.283869744663971,0.8028049613866912,3.1357586140910887,-0.01047308318842155,-0.08876110175664927,0.39182778328523793,5.130155378654309,0.21149197723900492,2.3726359791362834,0.1908364870708592,2.8054167012174553
9,8,25,4.3,0.42,14,0.29778461161353564,1.2675611003966896,-0.234927224825961,0.2674079769416655,2.691545719413449,0.6098582512915265,2.6436939464649463,-0.0017516390539398241,-0.015515556069685995,0.5082610033571564,5.620457323854452,0.2236641491666005,2.8437706741536966,0.1899047147811117,2.5123802763505316
9,8,25,4.3,0.42,20,0.3001199396121621,1.2775017447828672,-0.234927224825961,0.2674079769416655,2.691545719413449,0.6098582512915265,2.6436939464649463,0.011717330191176378,0.10379721792027388,0.5014945364612933,5.614063539645246,0.22167245136708424,2.8393583307406294,0.19347946074360145,2.57785743349102
9,8,25,4.3,0.44,14,0.2961275532213652,1.238492497127262,-0.23910322743839477,0.24433486259999948,2.4072187188696605,0.6211565410645641,2.6457995105002556,-0.0064211083300845795,-0.054093094943087436,0.5165177333688795,5.628259022881959,0.22607063307398523,2.8491019438047083,0.19156590546314023,2.5130676814219908
9,8,25,4.3,0.44,20,0.2996476818375775,1.2754915147001917,-0.234927224825961,0.2674079769416655,2.691545719413449,0.6098582512915265,2.6436939464649463,0.007120810196181937,0.06067159007756883,0.5037833677920409,5.616226329278272,0.22234815365001293,2.8408552580188746,0.19396042733860175,2.578056540909088
9,8,25,4.5,0.42,14,0.3012434102603274,1.3213014040533486,-0.22798992670120893,0.26804647237499846,2.7559452554370933,0.6193373530043891,2.766615429509382,-0.0017404484789772523,-0.015514113511796185,0.5045179738719789,5.67507678455209,0.21998981866358314,2.8185088637356652,0.20107269134773031,2.6243469281149645
9,8,25,4.5,0.42,20,0.30354970143045357,1.3314171631287426,-0.22798992670120893,0.26804647237499846,2.7559452554370933,0.6193373530043891,2.766615429509382,0.011642472496281586,0.1037875151541078,0.49784375411698467,5.668629063043647,0.21804808572699774,2.8142005416739755,0.20454590114024285,2.688505348974493
9,8,25,4.5,0.44,14,0.29960713490665025,1.2912601879036636,-0.23202692820031626,0.24497335803333242,2.4655353504808146,0.630805374206932,2.768982023110766,-0.0063796178850012986,-0.05408796024562036,0.512660599580494,5.682942822395579,0.22233552243484778,2.823713538788295,0.20282114500678183,2.6250926004548942
9,8,25,4.5,0.44,20,0.303083291831306,1.3293714166087272,-0.22798992670120893,0.26804647237499846,2.7559452554370933,0.6193373530043891,2.766615429509382,0.007075317969849504,0.06066592896999817,0.5001015091373888,5.670810219672844,0.2187068713853264,2.815662255191852,0.20505140293629465,2.6887210170215323
9,8,25,4.7,0.42,14,0.31212101760234634,1.4867063406176184,-0.20994127022602374,0.3444110571749994,3.702887870932154,0.5930043110902863,2.8763192839936607,-0.0016684308911082413,-0.015504829842913743,0.48785659636594314,6.807271644472072,0.22032294131921848,2.6839492300854397,0.22081738737393586,2.8112700283647283
9,8,25,4.7,0.42,20,0.3143387874742576,1.497270103852563,-0.20994127022602374,0.3444110571749994,3.702887870932154,0.5930043110902863,2.8763192839936607,0.011160721501557891,0.10372507259424267,0.48166689131959606,6.800133880379382,0.21843744921156105,2.6799578342263946,0.22404588581487594,2.871795591848821
9,8,25,4.7,0.44,14,0.31054807013823793,1.454965421437645,-0.21344017222855147,0.32133794283333317,3.3858192529512063,0.6033506679561107,2.8786867087121193,-0.0061127494200564625,-0.05405493356456571,0.4953989225221329,6.815968927501213,0.2225993413834242,2.688768157808947,0.22267776819531981,2.812127805293573
9,8,25,4.7,0.44,20,0.31389021060696076,1.4951334259768225,-0.20994127022602374,0.3444110571749994,3.702887870932154,0.5930043110902863,2.8763192839936607,0.006782550134576404,0.06062949664756078,0.4837615046913879,6.802549342849964,0.21907726817403628,2.6813122645539593,0.22458256770661778,2.872043126120466
9,8,25,5.0,0.42,14,0.31122660284083237,1.5038794745164805,-0.20694916588371973,0.34739545916666636,3.792158505156925,0.5897083947415334,2.901637252609421,-0.01067158721723338,-0.09735074770393294,0.4865064088382012,6.650888925838276,0.22657070626131182,2.7773843585197637,0.22178343740165518,2.810822641050772
9,8,25,5.0,0.42,20,0.3134514948658951,1.5146303853286207,-0.20694916588371973,0.34739545916666636,3.792158505156925,0.5897083947415334,2.901637252609421,0.002155702497886436,0.019666722226743306,0.480279274033824,6.643421852198596,0.224612785829289,2.7731795432699267,0.22502022518118303,2.871352168486428
9,8,25,5.0,0.44,14,0.3096485619292042,1.4716402413404754,-0.21041050199004757,0.3243223448250001,3.469400254341564,0.5999740796460451,2.90374262035016,-0.015213729516297736,-0.13210159373521715,0.4940962568192342,6.659989819391673,0.22893499129389427,2.782461900207756,0.22366082437416246,2.8116882512668315
